commit_id	added_line	deleted_line	guard_addition
2dc51934f41de5793ec98e1808df8493d47a073c	4	6	0
7f154dc20e84e71be9612ce81409e671b05b8a24	16	27	0
d36cce1574dfe6576cdcc6ca087b32045ed29ac2	3	0	0
aa00391140b18b01c1f14c9c04dade797a929e0c	0	0	0
cf1928aacaa5ff2245a95074f3704836e2d269c4	0	0	0
c8fd6e0fb6cad4ab03c63ffc82e2cf3949e9d430	0	5	0
0455e75eddf7820e160fe9572667b3e00e5fe4f7	2	0	0
bc72fcd8c5cc7059fff0a1ccf83a576f0d11b1f3	43	7	0
4ae1baef1a80324ae1c0378743c14e0cb730cd62	0	0	0
f40c10a211508c6286ee6962c6c75f8062964fa3	2	0	0
d1cbd561dfda875acbc6cf5de96cd414d3fed90c	38	9	0
db8789ab22948b19333abfe555d201206c6cfb23	12	0	0
8a3b44a7e481cfc76d0e055a0310a0baf0aaab81	0	0	0
55c4791a63c77328d1a293bd73ecede11bc60e67	11	0	0
079e08d7c5f48c14170237aaf2beffdb5e6bb8f1	6	6	0
bfab1e2f920b7afefb19e12b31202e7c6876cd37	9	8	0
a94c6dbadb47f415a8fd334a5d4365c502c01e4c	10	9	0
60dcef289b12e1650d715691eccdfa18481b432f	27	16	0
12d75724d7a8d87bf2e9274f548abada8ff6d080	47	45	0
afddf6b1c2e4ca312e5292b5bc723747a593aeb3	278	146	0
ba803167b31806c70aa9cca792b9a019eab7d51f	41	23	0
f27a6dc1d2fe7158949d8e2ccdda257f8fa4bf7b	0	0	0
fbda502435d208fc01c07b63c8d8fd569cdfdcbd	0	0	0
29f492b344b80994e63c879cb720de3cdfbf5d86	0	0	0
c3c9a4a5954670547ffb70f0900f1428375be70f	98	27	0
d06673cf3e7c05d5a49929cb0ec4f10185563345	6	0	0
dcd6b6c3f27d6afe7378b64f6c3fccca31618f6b	0	0	0
56bb1fa06533e4cc86a62dfb6b5c1691f7ac291f	0	0	0
34c458c12e23d573fa4731d5169449c13432b5ab	0	0	0
39ea1efa885e2f27f41af59228e0a12c4ded08f8	40	6	0
61f2b5f0711c2cde98252980dfe2de25fe1ac7ee	151	42	0
77eaff0e10950675dd9720e1fb37791e05fffba7	40	42	0
5c4685e56ee0ed4addf59f427b821e3cc954824e	69	26	0
82e3011166758736e9d01f498db2b36e5d087beb	4	0	0
60b8344cf1ae5d481b38b85696cb6ed3c7f1260d	31	14	0
b7def9b690a42db268e13999bfa33bb6e516bd75	82	34	0
4baac1a782a10c80c85c74f8858584b1ef2375b1	0	0	0
a739f808931c21cca61b2efe9a002c13813979a6	140	44	0
4b0ac73f513eabd116edeffadbfc5885bdfc3780	0	0	0
be3df29cef84d0e34f932b36a649912a7fcc0f23	0	7	0
aa8ceb81677dccd9b8f26d328a712873ac76245e	0	0	0
5ac7740896fe578b0df1f8996c29fbbf22ac95fd	497	310	0
1f10ef553efbcbe0979f77fe2d5b68c030078247	29	12	0
32b114e86b071ff199867cd7173a0964364c3984	24	9	0
61f96b6ffad49a4db44de2366fb6e18d1053b604	21	6	0
c430016cf95dfe5c47d2b4c722cc892da2b4a60f	9	3	2
cba8d2fb8d70d0029bcc96c3961f2fd798bd638d	24	8	0
de25f8b20971eec7a090c88b3df5e4c1c8c73820	0	0	0
55badefa3817b9dd43797b7e6acdd429782e81e1	3	0	0
421ed6ca513d09e1345a73c5da1289798a25ae47	3	3	0
d91908b0d46156fa364ba11d476b9cdbc01d0411	3	3	0
8d60a89c348f9428dabb3ff924c4b2f22a127562	0	0	0
75a8e53ce84c38fd06086560d87ba93b543ae5f1	5	0	0
9e68719014a62f37e7559329e44e2df49738ef6c	3	3	0
6f2ec4639bb7a8e3bba902d95c856d5d17d1879c	0	0	0
d6d209564cc415d63b81613a284725af0409a7e7	0	0	0
fd0840c3e40825030f43e4571cd3e4a6de318f18	0	0	0
db67906cd0adc7ba587760589784db65f0fca841	0	0	0
2373451f94d8a71483213a82368031123a9d4815	0	10	0
991d78ca2bf838a24e504590b1124367d255ec03	0	0	0
7df8e5e4a77426fa5ff9064e3a16a15b6b7fe0c0	0	0	0
de71cb591573508f4f5e96e0efcfc0171c1f8a67	152	131	0
5f260451d553011a22e8dad28b7e13fcdded6037	115	16	0
eaafdff7619d4586fc43ffbc4ecc09999bcdd872	2	2	0
e92580e2012fdc7b3741bc73af630efe4b7bd82f	0	0	0
f89c5b08dfc4d7f21e2a926facb98c7883c47c8d	0	0	0
984fb5bd05c91d25f42236c5e6737a26e38ac2fe	30	11	0
b0719ec11bbfef66ba678b9683ef57aa57d53a3c	4	3	0
b43cde2ce19255f293983f2e4c41c79bae6bd66c	0	3	0
7c41827559056b1f8a892cfdcfe1835c78334910	21	5	0
da3e06afab3da6655526a6defa8ff740b3013911	103	9	0
d38a104c4d62b3f427048f66c83392aafa351f16	12	14	0
72093178fb84818757671cbe0779877e7634245f	27	6	0
