commit_id	added_line	deleted_line	guard_addition
02aba7343ce300397ab672bbb1788aa8182d8a48	133	78	0
88a41fb826d68c56e60f88ea4c00c1b92a653e28	0	0	0
50e6e721b2a81da7f11f60a2fa405fd46e5415d4	4	2	0
3cd2c3c4ea4286562b2cb8443d6173ee251e6212	13	6	0
16bcbb9256392dc5364f2bd592f45649080935dc	19	0	0
25e46f05294fd42c111f2f1d5881082d97c572ea	675	195	0
a9225f90e205a7c2b24a4ad4a32d0961067005b0	22	4	0
f9de26a79de02e61624994e67e64f2c93fb5a35b	25	2	0
b885e9c0547709152b5a118af30508bf287d3844	6	3	0
090f418831be4e4dace861fda380ee4ec27cec35	69	6	0
461af5b9a6f58b6ed3db78a879840816b906cac8	520	9	0
10ca7e47ca63c43b4e0ba593fb4c736130764af9	12	4	0
05cb556f90dbd1929a180254809e05620265419b	294	53	0
d577918ba93fe9e761ca9fdbe1b4fe1f32dcac7b	0	7	0
d2e4ce48959bc56d9c366de20cd4c0f3c9bdf16b	8	0	0
c253ed4fa7b7b5667879bb41be09fe9658224c4e	221	7	0
14e46e462cfee15cd06419ee81eb6d9571b6805e	420	110	0
eb05025c0a768241ea61fd86db9a88cfd8f6e93e	6	0	0
f1e850a492126572efc636a6838cff90333806b9	47	8	0
f767d35ae92ccc513684a484a895aeb1a2239734	0	0	0
49edd70740e2efae3681cb79a391369bfb7de02e	6	3	0
df37bcb7cba75c3da35e585726c90ad90a454d48	0	0	0
58daf1376456289f97f0ef0b0daf9e0d03ba6b81	40	22	0
6c29ee84a2f62ccd05c328bbaa0c364eb1a7a821	798	78	0
c8a3b58bdbf12909ac0a823308e8a278cd02001b	0	0	0
b8697441d7a051e7ff68def6aa9cf14bd92ace9e	24	0	0
8fad4cd59ea5ef6d111cfe67d9a4c0345c4d7fd7	104	33	0
5b23054f10f4d6553e8dacbf53bd59e552f2a031	113	4	0
bbda20155ae0f3443cbb5fee0659234e81b2e914	0	0	0
9e37967e17a1b223df35c1c7cec4dc4adf0b2d91	68	45	0
d8a18f988f08de8504a45704632eff7f9494d82b	75	0	0
aee02e4854de5a3e0de4d4e4a603e71e45edf8a4	0	0	0
a04d627140ebd453a774e8f2577d429914a91439	0	0	0
f3cf1c019e0298dd04f6a0d7396b5fe4a93e6f9a	7	23	0
8a424cef32270e75b3a4565793b2d436e6df181f	0	0	0
5378ba27ff66b4f39e34d613f99b0f2eddf7990d	67	32	0
797de4ae3c6cb49f54c15d0025a4198226cdf494	0	0	0
d4fd82be5d755c94ccc4354428b517ab88da960b	0	0	0
12a09ec3f2028fa8e9182e027afb8bf96613721a	0	0	0
e400b976751110d41405bac614189152bf88f7ef	51	6	0
b32a9e6452c78e6ad08e371314bf1ab7492d0773	178	3	0
9d56132ae8dfd2a31d8bf94bd60bac550bbfc522	0	0	0
15cee48bbabdd75a58df32940d1143c9056e6792	0	0	0
68a67469f8b25534d086b29b8fe0fa4ec3f9d1ec	179	63	0
1efdf330e291a41cd8051e0c1195f75b5d352370	22	6	0
95839aae2fde28fa29b16741de6bd52c0697843f	107	9	0
ab0adf9f9bc72074a02025bdecd9479f790d6463	225	17	0
0bc45aa46766625698e6e4c47085dfe94766c7df	0	0	0
ce8c9b559f48e72cb4488e75211be338d28bdb13	2777	218	0
c510e001481637e1f74d9ad176f8dc3ab7ebd1e3	988	0	0
68bdf45477417c97fa6ed3840eee39b8390fd678	212	58	0
51e6f2446e71c8bd2ce89480b7d30d5b9ed1546e	43	17	0
2b897d2ded8604c6340aed1fba3f7495ce36439b	2	0	0
36bdc253193318ceaf5beb9bc5e869f6af590cb1	31	12	0
f93e6e3401c343dec74687d8b079b5697813ab28	180	97	0
428eaa3e37cab7227c81fdf124d29dfc1db4257c	32	6	0
975c3d81b67e9c1e1dcefdda3f90e8edf6be5efa	196	15	0
35e32f20ba8cba6cbfb1bee4252c0edd8684cdb1	8	2	0
bb3b332c42256609275b214b7fbeceeecb6a3f30	0	0	0
d79fc9a2258d10e8a54fd4136d5544e10ad3ddda	3	3	0
436761ed6afbfdc333c6642f6b4418d44712a0b7	30	14	0
9ea61305ec30a476f48320c06f56d8d67000bbbe	10	4	0
a8e2dc52409ce0dc7476d60b3adee34c547f0b14	0	0	0
e7299c08f940057e8fd4dfa3f24dcc6e0cb5f78d	0	3	0
43e2a107072bc86c0e26bc2036a61a9ad600f213	0	0	0
d826c81874e5d13a30a418f8b982531cb7e5d158	36	2	0
9882cd825ff95c88264c78dfcdc481aad6fc3522	12	2	0
a08a816a6a3497046ba75a38d76d5095347dfe95	32	6	0
a586f6c88dab173663b765261d084ed8410efe81	20	2	0
8fc9275d3020fa0c80ed1852726be0a5a63e487c	20	2	0
12103653f313d6f1ef030a535986123ddcffea9c	40	49	0
665f69370a97470962b4442c426440000fd99e42	0	0	0
433f24cb04dbcf74029a918ee73155f78d5f8111	218	26	0
0fdbcc389d83ea5dce40b3ba952c4144ceced795	0	0	0
ae88fd6c79b066f12ad76c2c1bfc1620d86bdbc5	175	16	0
fc38c3835f276844bbd7a181301e92aabbd27d55	0	0	0
bc5c2316c5acfc1ee0ef101a3ebf00d03c89e283	50	7	0
0493545dd08d29c34d757bb2f1d90052d03d24c6	15	2	0
ef5ac1a4abe4fb5f407c0a24f4bc808932c5d7a2	262	257	0
1e80e35396e701bde97594bd49bb730656e02ce8	0	0	0
4e834c53ca57910e8c44cb1edf2a780df9390556	148	3	0
2b29f8a785384757da7f182f89379e0037b64361	0	0	0
f4014bb0f2be086ea00a583a50305c526edd19a6	0	0	0
1b36740ebe66b8ed4c3d6cb64eb2419a9279dfbf	1949	488	0
14d67d81c57d6387c77bd85c57b342d285880835	256	13	0
e80ede6d393460f22ee2b313d4bac7e3fbbfe893	135	4	0
bed7fa5ef8492d1ff3852cf299622a5ad4e0b621	0	0	0
5469f2120423504374900eada2f7b0bcae603c47	0	0	0
425880ffb2e6bd5aeaa509fdbfa553db58b74c43	39	0	0
5e7f60f6bf5da386076faa08cefb3970a6ba5cc0	79	0	0
ded663622e7861d577bd8ab11ba5e502f57ce038	6	19	0
7f297bcf8aced983cbc9c4103d0ebefc1789f0dd	425	237	0
d03c046acbcfe3e3a9d8fafa628030cc3fc40f34	0	0	0
0ffce2e938308fde803b93ed2e29d22b3eb5cd54	0	0	0
67ac1496cc9e7d9d15be28b9536e9cdbce42473d	37	8	0
6b927783ba0777d3dd7c2c3311b246a8dbce5b59	3	2	0
a7cb009f8a3f4d0e0293111bfcfff3d404a37a89	93	47	0
dfbe3fabd266493e698c194ef90b4dfc7d62b030	37	6	0
c6dec2f0e02eb3ae9b9d070ec09cf822eda6bd2a	4	4	0
6b7d73a49695c0ceb78bc7a003ace606a806c13a	11	6	0
cf0b6d107bade419dada49a5da40d2579c80ade8	554	22	0
1a2ad2ee047a9ed2c5112376585323b27ebfb7b0	0	0	0
9497191f5bab126c4d83ccbe023554fd6ea95257	0	0	0
5e57dd14eb37adf06d2105227e0105d871ea6f76	191	15	0
6a1b1f26b7174e8c9bf86a96514ab626ce2a4117	8	3	0
ec85b4a96390ef5bf85acac42f9c93a68620b668	43	25	0
e1aa7d32c95ff3f06de97803a186ff432237ecab	14	0	0
1619413e5602b93641af1ccf5adbee80eaa2b53c	22	18	0
a3498d5eb7b5b5418b32491238524b33f20347dd	0	0	0
3c0c4620f2eb64a10d9e12fdea4c8a6b167f7165	0	0	0
2795d72b46e493b87f74a4eb9c25520adff58f8c	4	0	0
c2b635ac240ae8d9375fd96791a5aba903a94498	46	6	0
fab384560311ec1f3043fbf6137093ea129afa68	0	0	0
eb6f03c8928e913cb6f9eaa7c9ea9f4501039112	11	3	0
270f690ff6047cc3e797a3f34b7efa26e7232183	192	20	0
3960260472fcd4e0243f62cc813992f1365197c6	54	8	0
918667929f87a2e8e74913fe6d6e5dd137fe4e4f	9	0	0
d9eabd3d0cbf1287aa7d01bc23dd8e39c3acf232	22	0	0
d74ed4b78886c0202f27ebf20cd2f8684f6cbcaa	122	0	0
336baebadcd6114ad961ca1027474499e15ae42a	85	4	0
ba71289778369e71d9abbdb93cb6b91ba67f9c85	95	28	0
9dc896f4ea51276de4ea76ffca3fd719e0c8b8a1	62	0	0
9ac01baef5c8f689e96307da9b29314bc0672462	0	0	0
f85b024fb31567e0139b1ad5d019d6410908caa9	25	13	0
f919cf4a478cdbcb7864e8b47814a40bfcb343a7	175	3	0
2290c0d4b0c20ce3407ae2c542e580c75a5ab337	5	4	0
77aba07dafd55e3c91b6192d7f16e3699e746bec	0	0	0
16a5e8217f95dfd9f644718259269b68e27185f0	0	0	0
c3a19f3554113682b4d37fe6a7f49bc810e5ddf6	2	0	0
b337c690d321f2e4d7ebbbb0a1b8a90f986d21e9	0	4	0
00a777ec8ab701b843172e23a6cbdc4d6cf48f8d	0	0	0
eb717f154bd24453273d7175006fdef75e5724c2	25	6	0
7df942bc5c2b50fccf39b06a96b654ca7840d80f	0	0	0
a033f51651e1a990adca795f92d683999c474151	78	2	0
b08843de67b3c63fa9c0efe10bb9eda07c007f6c	237	14	0
5b982d790bffbf1beb92fd605f6f213914ba4b63	10	2	0
7251c9559805d83423ca5ddbe4f955ce668c3d9a	361	20	0
ab640b2123826fd67d31860a9f0ca8a4224e3845	0	0	0
2400d07bf52829b25a7c03c19b22ddd3301899be	0	0	0
cb6fad3efcd7cd3dc87d02ca7e8e97eb277a66ab	517	21	0
b77e11cfd51ddb0f3ac07530399abe999df0573e	218	69	0
af20226dcadc6f15e245b3c786233d783d77b914	0	0	0
a1baeadab9d726d2ceeed795bb6efb13464dec4a	129	27	0
9562b9b69e08b84ec1e8e431a846548fa8a83b44	98	25	0
24389f4809dced8ed8895efe4bd72f6203412a98	0	0	0
000381ab12584a613aa2d4bec48cb1dc1816bae8	0	0	0
0163b97449e8a0cb03cdddc435b0c2997aeca992	0	0	0
57c590f6f71907dda6f3d88a16883b5dbcf259ee	44	0	0
96bd3d53637d95ce268e7d4521a62bb400bc161b	0	0	0
082af0a9ba6b5dde26055fcb9ddd2085e4240381	0	0	0
c9d3b30dbd7d5edb3bac62e3ced1dfe03ec68029	0	0	0
9369db1dfd92d4eb76284cfb68b1ffb9d22c9b06	0	0	0
88dee7e9d515ad94ecf8f2309f1e6138ec79e1a2	0	0	0
f3e38cb638113c2a23855a104d6082da5bc10ddb	0	0	0
90c5c8bfecd69edb5f859e9ff2424930b1394b49	2	2	0
fdb8c96108f9d8d72bc3a6a56d35e708f371a995	0	0	0
1f54aa424fd8a79089f76951a93560e6bca9d459	168	35	0
3f725c9e8450ab6eac0ad5ffec463e72789176cc	0	0	0
d8fb9349df818659c54d57b2d2c95ebbd0405d49	16	2	0
f49579df38121f88107531307437b447a7438cda	15	5	0
40ad3cf4dd384bede595edce4617534ca904f1ed	8	4	0
5807eca8bbb30091b632e031441939c763b3e054	0	0	0
6b36d9f0506351f03555efaa3a0784d097913adf	0	0	0
6bf5cf7f090eef853c02711bf4079b0f16748088	46	14	0
e22cb278b63a6ee5f03c7213071d07fd3b198659	455	62	0
f96a5dc5840c7d1fea99aa450543af8e889c161e	8	0	0
8405f7366f8881951f76c5899cfa699063db7378	0	0	0
3c81aa825de1855a1cfd8de49d946e478d6bb085	0	0	0
5a860a70f28b7756e0073d2d5d239b5e748a0b73	0	0	0
8ffdd26cbee33c5dc1205c0f7292628e1a2c69e3	17	0	0
62092e45c8bbb75ac9f680188b3746913602507b	64	3	0
38725802456dfcfcc2584cdfd061ac22215c2dfb	78	4	0
dd6aa991b33caef4c1b6f2b5bc5ef3237cb87865	0	0	0
480a612eeffa6d3e77cd4f25676a90a2917da4a4	0	0	0
9723db27171c014911a8a3f2b0db9454a91dd936	84	0	0
f0319c88fd9a0e70cd8900ba7431724285886f9e	122	11	0
5af7c5ff5b287b10a5b49b2bf2890469cb627f2a	11	8	0
95635f3123d4ba84465fb57df837074b2121176c	19	7	0
28f8fcb04e2ad0600e3f782a1474602f4f40faa3	0	0	0
33344fae6622dc6624e01f7aa3b2b4d378f34d2d	0	0	0
8693357109a6e59117a641e109c3865501e3eee6	30	4	0
263740daa4c8162a157aa6fbb97793f158d142d1	42	0	0
b0db519b79701cecac92a7a2c93101cf17fb928d	43	0	0
fbf14a5ebde737eff3b4e6c06ddfb6a4652a6c77	14	0	0
415d06b1da7062c48e735c1c20ded031fa0349d2	16	0	0
1a83efe2047d0138725d5e102cc40774f3b14641	63	0	0
6c5ea192c75072ba3f7369dfc23592d6ed0c319f	2	2	0
6ed9134336bb48d04284cefd303d8374ed901c0a	3	2	0
617c8ebadb6c4df99c35a913184760e82172b1f5	285	27	0
b77e754a0cbaa9225d100a4361c3893c2d481611	46	0	0
868be9c283e9a49f4a99b7bbeafde8ddd2f2d63f	0	0	0
5c6fc5e3102293672d1894204b8b4988480ae500	0	0	0
bd540bc51fa4d308a23a0f67ec9d65ebeeb72ee5	0	0	0
2369faab7959d57c8f6bc1f324de47c5aeaf19b9	64	2	0
032a8cc1e9424c718a78e1463530d62e2e310d4a	7	2	0
44eb797ad7028fe7b4fcd49800162db7c5c87cdc	18	21	0
572fef8a06172bd925c478ec16540e8e28e84bd7	0	0	0
f5b36f12df65a780a52851207c285db7a8b4122f	14	8	0
42904c65381d69351b130f64f9b2ba2425513a04	33	10	0
175e4f8ce868ea04a5e11a8d5212d8c397ea0d12	33	10	0
31590f5da10de8bbcf36d19617ced02b37be2a57	0	3	0
e5c2a1839f2cdf16771dcba726f862e61fda8d4f	9	30	0
5089e74ef4a0eaeb1c439d57f074de1c496421f2	21	7	0
9c54d02f73245d3a9a05d37f7d0002421abb852f	0	0	0
3110d27dde2d518297e118c2f1f6b6bccfed7899	11	0	0
71d4f66d7215bd037d9ebb5e78af79ed649c3f27	0	0	0
30b01a02fe3651684f54c1170e5dfee1dd349aef	0	0	0
0a438d59e65ee79bca7ffc44b8b958e62448e5c3	0	0	0
91661ec296c6d089e3238e1a72f3861c449326aa	0	0	0
c97514243e8c58bdda0ebf75212a8a217f3d017e	2	2	0
3dfc78449a402c984d3aa43b1b4fc43d07f92b7e	0	0	0
5e130209d38cd7e483d025d798895afe21f2a6bd	91	22	0
470f15be652ffb3c471161d6fb10c8893ff59e46	0	0	0
fee2a3a0958b801e1c3b26b7ad7d4ce1a79868bd	6	3	0
8eeea07f5f74eb86403e84464107b75c5063cf6b	4	6	0
2d6fd782465395d54d8958e2da8a5c8744a81942	91	22	0
317a3ed6271f02b6e942937882ff75a503b93f8a	50	23	0
5f54d42107b0e0ece0ebb94a285cd7957b608523	5	3	0
64d8a1d9fdacf3e7396cdf2f5c61171c1c9bccf2	52	4	0
b021a1ba55c862eb237a0944e9e1092cfc36f4ef	0	0	0
010b5f3a567663a5ceb823932a0b430848d331e3	0	0	0
6991556e431a51575744248a4c484270c4f918c9	17	5	0
bfdc1e0fdb3e4adad8d044203feaab8350dfdee8	0	0	0
6efb44b3ab5816cb7c2b007dba68b3224f899ac8	0	0	0
d718d421f9e5850c24517da56a8a603755517d02	0	0	0
be96c2840b0a6b269e22bde246b84e8ef4aeef69	92	24	0
2f1ab4a4248ac24c890e195cd5714ca54510c19a	96	25	0
828ca7cc925de90c3883e935c66f7beec6fa9113	30	0	0
462b9cf63bf986671f8a080ef1802f0c27e7c772	10	2	0
2e36eb6ca38dd018e7ef0cda61d43ec9a7eb144c	0	2	0
a79cc9840d8c5a400e9838e0a366bb371ff5d918	3	3	0
f45f55b55e2a2f3985baec22275fb51f2b5b1f6a	11	0	0
e5a5fb96c3cc19ceeb3ad9303dc1db7b1b506a1f	2	2	0
81b8895151742668ff5035960612d8c4325a1761	45	29	0
25f106554a1a3cfd16437c2a9a08f627cd103f4b	0	0	0
849f8cd6162c4850d64581a2c4a542c677e43e0a	153	23	0
451fe9d8ac567942f62852f542d28d7d1116f1a1	161	32	0
6edc26824747b204fefc31478db833667d5d5892	54	0	0
9b8692c6a4c75b7df29a58b5d3d1d1ee5cb0c3a4	148	111	0
8ea0afa3dbced228dbe9332bae6b5b2a1760bd8a	9	2	0
41befde2273724e2070a28cd6c47a407e3e4426a	32	0	0
6da41ed047ed5ef8a5d11e7a60e73dfeb129a72a	8	4	0
62abe46c5efc47812899219f2e38af94c34fa49a	2	2	0
5262bb17b46fc8c02f9f836ddf9317d0de2698cd	143	40	0
ee7023e324cdd3b3442b04ad4b0b1f4b33921d35	16	0	0
5978f9d5f719455ceb79d5f077cdd1b72b4e1876	0	0	0
82d3cdcd6cfeff043c92ea7a060498942130feb5	135	0	0
a85eeefe88eb036a9cd9fa85a1c8c31c2bfad78a	180	30	0
f53e502c3c484481a296d9fdbff5fde4b709a9fc	179	29	0
3e95c5b0c574383e7da9a5e152b7be8aa122af9f	0	0	0
f55cb88ab595ccb941ebb4a088ab90f860f463d5	43	29	0
bf0906b92cf65161d828e31bc46436d427bbb4b8	78	38	0
06316df549c0096bd774893a405d1d32512e97bf	15	0	0
0eebc6e6b7cd7fc801579e57701608e7bf155ee0	95	10	0
1dcb3131a4d7417634551456f1fe3f519fa17fd0	29	2	0
5918375e88bcacfab47e44cbfa2dd202ec634725	4	0	0
a69f6885556a147837f15098fd3aef5de756fad5	0	0	0
6e76bbb3faeb91c953cb7717dbc39105eed22da9	4	3	0
beb9658dd5e18e3a6a4e8431b6549ae4c33365a9	27	4	0
2c111d15bb080283b9b98d48fab4bcf4db515b5a	282	32	0
9efa682b3e72c76818be582080bd3329ecdf74e3	0	0	0
5ef8a8b408d4c492f7f2ffbbbe6fce237140c7cb	134	7	0
31dec3d548ae2c76d7c8bf4bffa9d506f670f756	19	0	0
60d3292b04f35f4cd27801448b089110cc7b5b19	17	0	0
1ae84195116eb346522c59042df8a2156a3f19f0	17	6	0
e4be2d06b756106d7ad31b36b3cc46bc97088064	5	0	0
50560aaf0f2d395271ade59ba9b900a84cae70f1	0	0	0
1ba68a1e5d681c091e2c53e7720029f10591e7ef	28	7	0
44fefeffa53cf95223c4c7b6f79afaafe9b93e2e	3	3	0
e3968cfd1e786f260029cf8cde4164719ae56c53	493	52	0
288d243d806c4b5143c38875515776dae2fc99ae	0	0	0
ff170af2a2879e1b195f0ea9df540b83b07caad8	0	0	0
e11f75081727e650353ac12ec50f508fa9387d60	0	0	0
adbe2cc4df0134955a2c83ae4ebd0086ea5e9164	15	12	0
496cfa8f5b160d26794b346ce360b513069aa300	0	0	0
45b6b5b1c693b020361b4341d187725d016c0e17	0	0	0
c0f99c4e68da8e4e7f3d430b2cb45a762c1ff9f2	0	0	0
06feaefba50301734c490521d720c8a482f638e4	14	12	0
301f7c5b7bfbb73ecbfb65a6ac7b393a4d968e78	0	0	0
873660cf58cabb3942dfd4dc9c270d27b90a54ce	0	0	0
aa66c999ad18e63f9c6b53a2da0750099ec7132c	0	0	0
3748bf7c2a135baab33ccd3b79db5f3fb9132995	0	0	0
a5ce963117acf5e4cf0a31057551f2f42385c398	550	31	0
ab7174849599c62f4bef3cb719c644bae13e9321	435	180	0
6487876dde14c46d5753f972909e5acec854cb53	511	5	0
dffb1a6da8e2c3a9c08bb94bfd12130b9ddded74	3	2	0
6ffd5cc5d28658b4d058de79a9bea9c10a82c8d4	61	28	0
51796ea63420f8daa49c9d491588ba9740c6b0d1	0	2	0
88f36a0955572e13316b83e7187c76c7cd0790b6	0	0	0
3c2f87610de0f11071f3d5c005c1d14c06c832f8	2	2	0
f0502aa791897a30aea371a3032ea5ef679d25cc	0	0	0
0eae9084e674876ac339bcc34d4e135f89b4d2fb	0	0	0
7841908c3c5b29849e05e5db4fef087855157872	0	0	0
de1f24d70fbad84e449c81d3d46af3698f1f370f	0	0	0
c6462d793b5736b7728c6f188b224dd9d3760bc6	0	0	0
3f450107749c637ba133e479e7b6e5cd02e1153f	68	3	0
8556a2b932046ee0633b0e619d3dd04b57bb653e	18	4	0
338226e042a22242645ab54a372c7c1459e78a01	0	0	0
70a08f1c35091a36f7d9cc4816259210c2185267	0	0	0
943db2488c8b62e1fbe03b132102f0e579c9ae17	0	0	0
cb090791c3d16011665f0f56afd66bbce2a0e40f	0	0	0
f02f154e47be13dd481fe7afe18183c615f39c71	4	0	0
af7b20bd0ea0d1e80553c519510c9ad9f29af64a	27	27	0
